hfdst;icd_code;diagnose;klass_hosp;dag_hosp
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V24;motorrijder gewond bij een botsing met een zware-vrachtwagen (truck) of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V25;motorrijder gewond bij een botsing met een trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V26;motorrijder gewond bij een botsing met een ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V27;motorrijder gewond bij een botsing met een vast of stilstaand voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V28;motorrijder gewond bij een vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V29;motorrijder gewond bij een botsing met andere en niet gespecificeerde motorvoertuigen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V30;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V31;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een fiets;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V32;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V33;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een auto, pick-uptruck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V34;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een zware-vrachtwagen (truck) of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V35;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V36;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V37;bestuurder van een driewielig motorvoertuig gewond bij een botsing met een vast of stilstaand voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V38;bestuurder van een driewielig motorvoertuig gewond bij een vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V39;bestuurder van een driewielig motorvoertuig gewond bij andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V40;autobestuurder gewond bij een botsing met een voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V41;autobestuurder gewond bij een botsing met een fiets;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V42;autobestuurder gewond bij een botsing met een twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V43;inzittende van auto gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V44;autobestuurder gewond bij een botsing met een zware-vrachtwagen (truck) of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V45;autobestuurder gewond bij een botsing met een trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V46;autobestuurder gewond bij een botsing met een ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V47;autobestuurder gewond bij een botsing met een vast of stilstaand voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V48;autobestuurder gewond bij een vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V49;inzittende van auto gewond bij andere en niet gespecificeerde vervoersongevallen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V50;bestuurder van een pick-uptruck of bestelwagen gewond bij een botsing met een voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V51;bestuurder van een pick-uptruck of bestelwagen gewond bij een botsing met een fiets;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V52;bestuurder van een pick-uptruck of bestelwagen gewond bij een botsing met een twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V53;inzittende van pick-uptruck of bestelwagen gewond bij een botsing met een wagen, pick-uptruck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V54;inzittende van een pick-uptruck of bestelwagen gewond bij een botsing met een zware-vrachtwagen (truck) of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V55;inzittende van een pick-uptruck of bestelwagen gewond bij een botsing met een trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V56;inzittende van een pick-uptruck of bestelwagen gewond bij een botsing met een ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V57;inzittende van een pick-uptruck of bestelwagen gewond bij een botsing met een vast of stilstaand voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V58;inzittende van een pick-uptruck of bestelwagen gewond bij een vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V59;inzittende van een pick-uptruck of bestelwagen gewond bij andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V60;inzittende van zware-vrachtwagen gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V61;inzittende van vrachtwagen gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V62;inzittende van vrachtwagen gewond bij botsing met twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V63;inzittende van vrachtwagen gewond bij botsing met auto, pick-uptruck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V64;inzittende van vrachtwagen gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V65;inzittende van zware-vrachtwagen gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V66;inzittende van zware-vrachtwagen gewond bij botsing met overig niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V67;inzittende van zware-vrachtwagen gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V68;inzittende van zware-vrachtwagen gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V69;inzittende van vrachtwagen gewond bij andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V70;inzittende van bus gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V71;inzittende van bus gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V72;inzittende van bus gewond bij botsing met twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V73;inzittende van bus gewond bij botsing met auto, pick-uptruck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V74;inzittende van bus gewond bij botsing met zware-vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V75;inzittende van bus gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V76;inzittende van bus gewond bij botsing met overig niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V77;inzittende van bus gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V78;inzittende van bus gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V79;inzittende van bus gewond bij overige en niet-gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V80;berijder van dier of inzittende van door dier-getrokken voertuig gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V81;inzittende van trein of spoorwegvoertuig gewond bij vervoersongeval;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V82;inzittende van tram gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V83;inzittende van speciaal voertuig voornamelijk in gebruik op industrieterrein gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V84;inzittende van speciaal voertuig voornamelijk in gebruik in boerenbedrijf gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V85;inzittende van speciaal constructievoertuig gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V86;inzittende van speciaal terreinvoertuig of ander 'off-the-road' motorvoertuig , gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V87;gespecificeerd soort verkeersongeval waarbij wijze-van-vervoer van slachtoffer onbekend is;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V88;gespecificeerd soort niet-verkeersongeval waarbij wijze van vervoer van slachtoffer onbekend is;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V89;ongeval met gemotoriseerd of niet-gemotoriseerd voertuig, soort voertuig niet-gespecificeerd;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V90;verdrinking en onderdompeling door ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V91;ander letsel door een brandend vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V92;verdrinking of onderdompeling samenhangend met vervoer over water, zonder ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V93;ongeval aan boord zonder ongeval met vaartuig, niet leidend tot verdrinking en onderdompeling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V94;andere en niet gespecificeerde vervoersongevallen te water;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V95;ongeval met gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V96;ongeval met niet-gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V97;andere gespecificeerde luchtvaartongevallen in de lucht;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V98;andere gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V99;niet gespecificeerd vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W00;val door ijs en sneeuw;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W01;val op eenzelfde niveau door uitglijden, struikelen en tuimelen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W03;andere val op eenzelfde niveau door een botsing met een andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W04;val tijdens gedragen of ondersteund worden door andere personen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W05;val van een niet-bewegende rolstoel, niet gemotoriseerde scooter en gemotoriseerde scooter;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W06;val uit bed;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W07;val van een stoel;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W08;val van ander meubilair;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W09;val op en van speeltuinuitrusting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W10;val op en van trappen en treden;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W11;val op of van een ladder;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W12;val op of van een stelling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W13;val van, uit of door gebouw of bouwwerk;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W14;val uit een boom;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W15;val van een klif;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W16;val, sprong of duik in water;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W17;andere val van één niveau naar een ander;< 5;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W18;ander uitglijden, struikelen, tuimelen en vallen;6;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W19;niet gespecificeerde val;< 5;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W20;getroffen door geworpen, geslingerd of vallend voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W21;stoor door of getroffen door sportuitrusting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W22;stoot tegen of getroffen door andere voorwerpen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W23;inklemming, verplettering, vastzitten of knelling tussen voorwerpen;0;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W24;contact met hijsmiddelen en transportmiddelen, niet elders geclassificeerd;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W25;contact met scherp glaswerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W26;contact met andere scherpe voorwerpen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W27;contact met niet-gemotoriseerd handgereedschap;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W28;contact met een gemotoriseerde grasmaaier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W29;contact met gemotoriseerd handgereedschap en huishoudtoestellen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W30;contact met landbouwmachines;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W31;contact met andere en niet gespecificeerde machines;0;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W32;accidenteel afgaan en slecht functioneren van een handvuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W33;accidenteel afgaan en slecht functioneren van een jachtgeweer, geweer en zwaarder vuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W34;accidenteel afgaan en slecht functioneren van andere en niet gespecificeerde vuurwapens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W35;explosie en ruptuur van een (verwarmings-)ketel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W36;explosie en ruptuur van een gasfles;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W37;explosie en ruptuur van een band, leiding of slang onder druk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W38;explosie en ruptuur van andere gespecificeerde toestellen onder druk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W39;afgaan van vuurwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W40;explosie van andere materialen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W42;blootstelling aan lawaai;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W45;vreemd lichaam binnendringend via de huid;< 5;37
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W46;contact met een subcutane injectienaald;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W49;blootstelling aan andere mechanische krachten niet veroorzaakt door levende wezens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W50;accidentele slag, stoot, schop, omwringing, beet of schram door een andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W51;accidentele stoot of botsing tegen een andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W52;verplettering, geduw of vertrappeling door een menigte of stormloop van mensen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W53;contact met een knaagdier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W54;contact met een hond;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W55;contact met andere zoogdieren;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W56;contact met niet giftige zeedieren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W57;gebeten of steek door niet-giftige insecten en andere niet-giftige geleedpotigen;< 5;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W58;contact met een krokodil of alligator;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W59;contact met andere niet-giftige reptielen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W60;contact met niet-giftige doornen, stekels en scherpe bladeren van plant;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W61;contact met vogels (gedomesticeerd) (in het wild);0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W62;contact met niet-giftige amfibieën;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W64;blootstelling aan andere mechanische krachten veroorzaakt door levende wezens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W65;accidentele verdrinking en onderdompeling in een bad;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W67;accidentele verdrinking en onderdompeling in een zwembad;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W69;accidentele verdrinking en onderdompeling in buitenwater;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W73;andere gespecificeerde oorzaak van een accidentele verdrinking en onderdompeling niet door vervoer;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W74;niet gespecificeerde oorzaak van een accidentele verdrinking en onderdompeling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W85;blootstelling aan elektrische luchtlijnen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W86;blootstelling aan andere gespecificeerde elektrische stroom;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W88;blootstelling aan ioniserende straling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W89;blootstelling aan kunstmatig zichtbaar en ultraviolet licht;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W90;blootstelling aan andere niet ioniserende straling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W92;blootstelling aan overmatige kunstmatig opgewekte warmte;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W93;blootstelling aan overmatige kunstmatig opgewerkte koude;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W94;blootstelling aan hoge en lage luchtdruk en veranderingen in luchtdruk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W99;blootstelling aan andere kunstmatige omgevingsfactoren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X00;blootstelling een brand niet onder controle in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X01;blootstelling aan vlammen bij een brand niet onder controle;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X02;blootstelling aan een brand onder controle in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X03;blootstelling aan een brand onder controle, niet in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X04;blootstelling aan de ontbranding van een licht ontvlambaar materiaal;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X05;blootstelling aan de ontbranding of het smelten van nachtkledij;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X06;blootstelling aan de ontbranding of het smelten van andere kledij en uitrusting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X08;blootstelling aan andere gespecificeerde rook, vuur en vlammen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X10;contact met hete dranken, voedsel, vetten en bakolie;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X11;contact met heet kraanwater;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X12;contact met andere hete vloeistoffen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X13;contact met stoom en andere hete dampen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X14;contact met hete lucht en andere gassen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X15;contact met hete huishoudtoestellen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X16;contact met hete verwarmingstoestellen, radiatoren en leidingen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X17;contact met hete motoren, machines en gereedschap;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X18;contact met andere hete metalen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X19;contact met een andere warmtebron en hete substanties;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X30;blootstelling aan overmatige natuurlijke warmte;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X31;blootstelling aan overmatige natuurlijke koude;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X32;blootstelling aan zonlicht;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X34;aardbeving;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X35;vulkaanuitbarsting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X36;lawine, aardverschuiving en andere bewegingen van aarde;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X37;zware storm;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X38;overstroming;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X39;blootstelling aan andere natuurkrachten;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X50;overbelasting en inspannende of repititieve bewegingen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X52;langdurig verblijf in een gewichtloze omgeving;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X58;blootstelling aan andere gespecificeerde factoren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X71;opzettelijke zelfverwonding door verdrinking en onderdompeling;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X72;opzettelijke zelfverwonding door het afgaan van een handvuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X73;opzettelijke zelfverwonding door schot van geweer, jachtgeweer en zwaarder vuurwapen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X74;opzettelijke zelfverwonding door het afgaan van andere en niet gespecificeerde vuurwapens en geweren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X75;opzettelijke zelfverwonding door explosief materiaal;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X76;opzettelijke zelfverwonding door rook, vuur en vlammen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X77;opzettelijke zelfverwonding door stoom, hete dampen en hete voorwerpen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X78;opzettelijke zelfverwonding door scherp voorwerp;6;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X79;opzettelijke zelfverwonding door een stomp voorwerp;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X80;opzettelijke zelfverwonding door een sprong van op een hoogte;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X81;opzettelijke zelfverwonding door een sprong voor of liggen voor een bewegend voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X82;opzettelijke zelfverwonding door door laten verongelukken van motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X83;opzettelijke zelfverwonding door andere gespecificeerde middelen;6;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X92;geweldpleging door verdrinking en onderdompeling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X93;geweldpleging door het afgaan van een handvuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X94;geweldpleging door een geweer, jachtgeweer of zwaarder vuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X95;geweldpleging door het afgaan van een niet gespecificeerd vuurwapen en geweer;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X96;geweldpleging door explosief materiaal;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X97;geweldpleging door rook, vuur en vlammen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X98;geweldpleging door stoom, hete dampen en hete voorwerpen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X99;geweldpleging door scherp voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);XXX;dummy diagnose;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y00;geweldpleging door een stomp voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y01;geweldpleging door een duw van op een hoogte;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y02;geweldpleging door het duwen of leggen van het slachtoffer voor een bewegend voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y03;geweldpleging door een crash van een motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y04;geweldpleging door lichaamskracht;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y07;pleger van aanranding, mishandeling of verwaarlozing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y08;geweldpleging door andere gespecificeerde middelen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y09;geweldpleging door niet gespecificeerde middelen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y21;verdrinking en onderdompeling, opzet niet bepaald;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y22;afgaan van een handvuurwapen, opzet niet bepaald;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y23;afgaan van jachtgeweer, geweer en zwaarder vuurwapen, opzet niet bepaald;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);Y24;afgaan van een ander en niet gespecificeerd vuurwapen, opzet niet bepaald;0;0
