hfdst;icd_code;diagnose;klass_hosp;dag_hosp
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T15;corpus alienum op uitwendige oog;13;50
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T16;corpus alienum in oor;< 5;227
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T17;corpus alienum in ademhalingsstelsel;655;209
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T18;corpus alienum in spijsverteringsstelsel;712;393
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T19;corpus alienum in tractus urogenitalis;27;38
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T20;brandwond en etsing van hoofd, gezicht en hals;256;8
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T21;brandwond en etsing van romp;238;20
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T22;brandwond en etsing van schouder en bovenste extremiteit, behalve pols en hand;190;26
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T23;brandwond en etsing van pols en hand;213;55
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T24;brandwond en etsing van onderste extremiteit, behalve enkel en voet;248;28
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T25;brandwond en etsing van enkel en voet;130;15
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T26;brandwond en etsing beperkt tot oog en adnexen;16;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T27;brandwond en etsing van luchtwegen;13;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T28;brandwond en etsing van andere inwendige organen;26;7
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T30;brandwond en etsing, lichaamsregio niet gespecificeerd;< 5;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T31;brandwonden geclassificeerd naar uitgebreidheid van betrokken lichaamsoppervlak;8;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T32;etsingen geclassificeerd naar uitgebreidheid van betrokken lichaamsoppervlak;< 5;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T33;oppervlakkige bevriezing;0;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T34;bevriezing met weefselnecrose;< 5;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T36;vergiftiging door, ongewenst gevolg van, onderdosering van : systemische antibiotica;110;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T37;vergiftiging door, ongewenst gevolg van, onderdosering van : andere systemische anti-infectiemiddelen en antiparasitaire middelen;39;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T38;vergiftiging door, ongewenst gevolg van, onderdosering van : hormonen en hun synthetische substituten en antagonisten, niet elders geclassificeerd;408;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T39;vergiftiging door, ongewenst gevolg van, onderdosering van : niet-opioïde analgetica, antipyretica en antirheumatica;1497;6
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T40;vergiftiging door, ongewenst gevolg van, onderdosering van : drugs en psychodysleptica [hallucinogenen];880;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T41;vergiftiging door, ongewenst gevolg van, onderdosering van : anaesthetica en therapeutische gassen;28;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T42;vergiftiging door, ongewenst gevolg van, onderdosering van : anti-epileptica, sedativa, hypnotica en antiparkinsonmiddelen;4755;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T43;vergiftiging door, ongewenst gevolg van, onderdosering van : psychotrope geneesmiddelen, niet elders geclassificeerd;2410;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T44;vergiftiging door, ongewenst gevolg van, onderdosering van : geneesmiddelen primair aangrijpend op autonoom zenuwstelsel;307;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T45;vergiftiging door, ongewenst gevolg van, onderdosering van : primair systemische en hematologische middelen, niet elders geclassificeerd;462;24
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T46;vergiftiging door, ongewenst gevolg van, onderdosering van : middelen primair aangrijpend op hart en vaatstelsel;304;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T47;vergiftiging door, ongewenst gevolg van, onderdosering van : middelen primair aangrijpend op spijsverteringsstelsel;45;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T48;vergiftiging door, ongewenst gevolg van, onderdosering van : middelen met primaire werking op gladde spieren en skeletspieren en op ademhalingsstelsel;49;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T49;vergiftiging door, ongewenst gevolg van, onderdosering van : lokaal aangrijpende middelen met primaire werking op huid en slijmvliezen en door middelen voor oogheelkundig, keel-, neus- en oorheelkundig en tandheelkundig gebruik;74;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T50;vergiftiging door, ongewenst gevolg van, onderdosering van : diuretica en andere en niet gespecificeerde geneesmiddelen en biologische stoffen;605;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T51;toxisch gevolg van alcohol;432;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T52;toxisch gevolg van organische oplosmiddelen;88;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T53;toxisch gevolg van halogeenderivaten van alifatische en aromatische koolwaterstoffen;5;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T54;toxisch gevolg van bijtende stoffen;222;20
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T55;toxisch gevolg van zepen en detergentia;43;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T56;toxisch gevolg van metalen;33;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T57;toxisch gevolg van andere anorganische stoffen;8;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T58;toxisch gevolg van koolmonoxyde;281;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T59;toxisch gevolg van andere gassen, dampen en rook;134;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T60;toxisch gevolg van pesticiden;41;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T61;toxisch gevolg van schadelijke stoffen door ingenomen uit zee afkomstig voedsel;31;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T62;toxisch gevolg van andere schadelijk stoffen, gebruikt als voedsel;115;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T63;toxisch gevolg van contact met giftige dieren en planten;122;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T64;toxisch gevolg van aflatoxine en andere mycotoxinen in voedsel;0;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T65;toxisch gevolg van andere en niet gespecificeerde stoffen;261;7
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T66;stralingsziekte, niet gespecificeerd;65;24
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T67;gevolgen van warmte en licht;167;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T68;hypothermie;270;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T69;andere gevolgen van een verlaagde temperatuur;7;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T70;gevolgen van luchtdruk en waterdruk;18;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T71;asfyxie;156;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T73;gevolgen van andere ontbering;28;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T74;misbruik van kind en volwassene, verwaarlozing en andere mishandeling, bevestigd;367;7
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T75;andere en niet gespecificeerde gevolgen van andere uitwendige oorzaken;147;0
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T76;misbruik van kind en volwassene, verwaarlozing en andere mishandeling, vermoeden van;231;< 5
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T78;ongewenste gevolgen, niet elders geclassificeerd;1115;6
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T79;bepaalde vroege complicaties van trauma, niet elders geclassificeerd;2280;58
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T80;complicaties na infusie, transfusie en therapeutische injectie;700;56
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T81;complicaties van medische verrichtingen, niet elders geclassificeerd;6735;1346
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T82;complicaties van cardiale en vasculaire prothesen, implantaten en transplantaten;5365;1328
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T83;complicaties van urogenitale prothesen, implantaten en transplantaten;1887;866
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T84;complicaties van inwendige orthopedische prothesen, implantaten en transplantaten;11376;4653
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T85;complicaties van andere inwendige prothesen, implantaten en transplantaten;4364;2148
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T86;complicaties van getransplanteerd organen en weefsels;1643;257
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T87;complicaties kenmerkend voor opnieuw bevestigen en amputeren;568;164
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T88;andere complicaties van chirurgische en medische behandeling, niet elders geclassificeerd;414;22
XIX - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);;;183555;63820
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V00;voetganger gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V01;voetganger gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V02;voetganger gewond bij botsing met twee- of driewielig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V03;voetganger gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V04;voetganger gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V05;voetganger gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V06;voetganger gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V09;voetganger gewond in andere en niet gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V10;wielrijder gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V11;wielrijder gewond bij botsing met ander rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V12;wielrijder gewond bij botsing met twee- of driewielig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V13;wielrijder gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V14;wielrijder gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V15;wielrijder gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V16;wielrijder gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V17;wielrijder gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V18;wielrijder gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V19;wielrijder gewond in andere en niet gespecificeerde vervoersongevallen;0;< 5
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V20;motorrijder gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V21;motorrijder gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V22;motorrijder gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V23;motorrijder gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V24;motorrijder gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V25;motorrijder gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V26;motorrijder gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V27;motorrijder gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V28;motorrijder gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V29;motorrijder gewond in andere en niet gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V30;inzittende van driewielig motorvoertuig gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V31;inzittende van driewielig motorvoertuig gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V32;inzittende van driewielig motorvoertuig gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V33;inzittende van driewielig motorvoertuig gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V34;inzittende van driewielig motorvoertuig gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V35;inzittende van driewielig motorvoertuig gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V36;inzittende van driewielig motorvoertuig gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V37;inzittende van driewielig motorvoertuig gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V38;inzittende van driewielig motorvoertuig gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V39;inzittende van driewielig motorvoertuig gewond in andere en niet gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V40;inzittende van auto gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V41;inzittende van auto gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V42;inzittende van auto gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V43;inzittende van auto gewond bij botsing met auto, pick-up truck of bestelwagen;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V44;inzittende van auto gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V45;inzittende van auto gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V46;inzittende van auto gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V47;inzittende van auto gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V48;inzittende van auto gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V49;inzittende van auto gewond in andere en niet gespecificeerde vervoersongevallen;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V50;inzittende van pick-up truck of bestelwagen gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V51;inzittende van pick-up truck of bestelwagen gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V52;inzittende van pick-up truck of bestelwagen gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V53;inzittende van pick-up truck of bestelwagen gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V54;inzittende van pick-up truck of bestelwagen gewond bij botsing met vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V55;inzittende van pick-up truck of bestelwagen gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V56;inzittende van pick-up truck of bestelwagen gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V57;inzittende van pick-up truck of bestelwagen gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V58;inzittende van pick-up truck of bestelwagen gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V59;inzittende van pick-up truck of bestelwagen gewond in andere en niet gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V60;inzittende van vrachtwagen gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V61;inzittende van vrachtwagen gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V62;inzittende van vrachtwagen gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V63;inzittende van vrachtwagen gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V64;inzittende van vrachtwagen gewond bij botsing met andere vrachtwagen of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V65;inzittende van vrachtwagen gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V66;inzittende van vrachtwagen gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V67;inzittende van vrachtwagen gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V68;inzittende van vrachtwagen gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V69;inzittende van vrachtwagen gewond in andere en niet gespecificeerde vervoersongevallen;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V70;inzittende van bus gewond bij botsing met voetganger of dier;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V71;inzittende van bus gewond bij botsing met rijwiel;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V72;inzittende van bus gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V73;inzittende van bus gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V74;inzittende van bus gewond bij botsing met bus of bus;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V75;inzittende van bus gewond bij botsing met trein of spoorwegvoertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V76;inzittende van bus gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V77;inzittende van bus gewond bij botsing met vast of stilstaand object;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V78;inzittende van bus gewond bij vervoersongeval zonder botsing;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V79;inzittende van bus gewond in andere en niet gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V80;berijder van dier of inzittende van door dier getrokken voertuig gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V81;inzittende van trein of spoorwegvoertuig gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V82;inzittende van tram gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V83;inzittende van speciaal voertuig voornamelijk in gebruik op industrieterrein gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V84;inzittende van speciaal voertuig voornamelijk in gebruik in boerenbedrijf gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V85;inzittende van speciaal constructievoertuig gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V86;inzittende van speciaal terreinvoertuig of ander motorvoertuig primair ontworpen voor gebruik “off-the-road”, gewond bij vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V87;gespecificeerd soort verkeersongeval waarbij wijze van vervoer van slachtoffer onbekend is;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V88;gespecificeerd soort niet-verkeersongeval waarbij wijze van vervoer van slachtoffer onbekend is;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V89;ongeval met gemotoriseerd of niet-gemotoriseerd voertuig, soort voertuig niet gespecificeerd;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V90;verdrinking en onderdompeling door ongeval met vaartuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V91;ander letsel door ongeval met vaartuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V92;verdrinking of onderdompeling samenhangend met vervoer over water, zonder ongeval met vaartuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V93;ander letsel samenhangend met vervoer over water, zonder ongeval met vaartuig;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V94;andere en niet gespecificeerde vervoersongevallen te water;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V95;ongeval met gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V96;ongeval met niet-gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V97;andere gespecificeerde luchtvaartongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V98;andere gespecificeerde vervoersongevallen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V99;niet gespecificeerd vervoersongeval;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W00;Val samenhangend met ijs en sneeuw;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W01;val op eenzelfde niveau door uitglijden, strompelen en struikelen;7;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W03;andere val op eenzelfde niveau door botsing met andere persoon;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W04;val tijdens gedragen of ondersteund worden door andere personen;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W05;val van niet-bewegende rolstoel, niet-gemotoriseerde scooter en gemotoriseerde invalide scootmobiel;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W06;val uit bed;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W07;val van stoel;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W08;val van ander meubilair;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W09;val op of van speeltuinuitrusting;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W10;val op en van trappen en treden;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W11;val op en van ladder;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W12;val op en van steiger;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W13;val van, uit of door gebouw of bouwwerk;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W14;val uit boom;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W15;val van steile rots;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W16;val, sprong of duik in water;< 5;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W17;andere val van een niveau naar andere;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W18;andere uitglijden, strompelen, struikelen en vallen;13;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W19;niet gespecificeerde val;23;< 5
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W20;getroffen door geworpen, geslingerd of vallend voorwerp;0;0
XX - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W21;in aanraking komen met of getroffen worden door sportuitrusting;0;0
