hfdst;icd_code;diagnose;klass_hosp;dag_hosp
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T82;complicaties van cardiale en vasculaire prothesen, implantaten en transplantaten;6461;1709
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T83;complicaties van urogenitale prothesen, implantaten en transplantaten;2226;970
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T84;complicaties van inwendige orthopedische prothesen, implantaten en transplantaten;11122;5586
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T85;complicaties van andere inwendige prothesen, implantaten en transplantaten;4396;2442
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T86;complicaties van getransplanteerd organen en weefsels;1771;382
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T87;complicaties kenmerkend voor opnieuw bevestigen en amputeren;605;162
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);T88;andere complicaties van chirurgische en medische behandeling, niet elders geclassificeerd;403;23
19 - Letsel, vergiftiging en bepaalde andere gevolgen van uitwendige oorzaken (S00-T98);;;185785;68656
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V00;voetganger gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V01;voetganger gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V02;voetganger gewond bij botsing met twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V03;voetganger gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V04;voetganger gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V05;voetganger gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V06;voetganger gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V09;voetganger gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V10;wielrijder gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V11;wielrijder gewond bij botsing met ander rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V12;wielrijder gewond bij botsing met twee- of driewielig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V13;wielrijder gewond bij botsing met auto, pick-up truck of bestelwagen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V14;wielrijder gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V15;wielrijder gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V16;wielrijder gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V17;wielrijder gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V18;wielrijder gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V19;wielrijder gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V20;motorrijder gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V21;motorrijder gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V22;motorrijder gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V23;motorrijder gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V24;motorrijder gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V25;motorrijder gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V26;motorrijder gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V27;motorrijder gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V28;motorrijder gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V29;motorrijder gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V30;inzittende van driewielig motorvoertuig gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V31;inzittende van driewielig motorvoertuig gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V32;inzittende van driewielig motorvoertuig gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V33;inzittende van driewielig motorvoertuig gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V34;inzittende van driewielig motorvoertuig gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V35;inzittende van driewielig motorvoertuig gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V36;inzittende van driewielig motorvoertuig gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V37;inzittende van driewielig motorvoertuig gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V38;inzittende van driewielig motorvoertuig gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V39;inzittende van driewielig motorvoertuig gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V40;inzittende van auto gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V41;inzittende van auto gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V42;inzittende van auto gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V43;inzittende van auto gewond bij botsing met auto, pick-up truck of bestelwagen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V44;inzittende van auto gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V45;inzittende van auto gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V46;inzittende van auto gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V47;inzittende van auto gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V48;inzittende van auto gewond bij vervoersongeval zonder botsing;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V49;inzittende van auto gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V50;inzittende van pick-up truck of bestelwagen gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V51;inzittende van pick-up truck of bestelwagen gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V52;inzittende van pick-up truck of bestelwagen gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V53;inzittende van pick-up truck of bestelwagen gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V54;inzittende van pick-up truck of bestelwagen gewond bij botsing met vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V55;inzittende van pick-up truck of bestelwagen gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V56;inzittende van pick-up truck of bestelwagen gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V57;inzittende van pick-up truck of bestelwagen gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V58;inzittende van pick-up truck of bestelwagen gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V59;inzittende van pick-up truck of bestelwagen gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V60;inzittende van vrachtwagen gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V61;inzittende van vrachtwagen gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V62;inzittende van vrachtwagen gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V63;inzittende van vrachtwagen gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V64;inzittende van vrachtwagen gewond bij botsing met andere vrachtwagen of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V65;inzittende van vrachtwagen gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V66;inzittende van vrachtwagen gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V67;inzittende van vrachtwagen gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V68;inzittende van vrachtwagen gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V69;inzittende van vrachtwagen gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V70;inzittende van bus gewond bij botsing met voetganger of dier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V71;inzittende van bus gewond bij botsing met rijwiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V72;inzittende van bus gewond bij botsing met twee- of driemotorig motorvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V73;inzittende van bus gewond bij botsing met auto, pick-up truck of bestelwagen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V74;inzittende van bus gewond bij botsing met bus of bus;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V75;inzittende van bus gewond bij botsing met trein of spoorwegvoertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V76;inzittende van bus gewond bij botsing met ander niet-gemotoriseerd voertuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V77;inzittende van bus gewond bij botsing met vast of stilstaand object;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V78;inzittende van bus gewond bij vervoersongeval zonder botsing;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V79;inzittende van bus gewond in andere en niet gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V80;berijder van dier of inzittende van door dier getrokken voertuig gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V81;inzittende van trein of spoorwegvoertuig gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V82;inzittende van tram gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V83;inzittende van speciaal voertuig voornamelijk in gebruik op industrieterrein gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V84;inzittende van speciaal voertuig voornamelijk in gebruik in boerenbedrijf gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V85;inzittende van speciaal constructievoertuig gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V86;inzittende van speciaal terreinvoertuig of ander motorvoertuig primair ontworpen voor gebruik “off-the-road”, gewond bij vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V87;gespecificeerd soort verkeersongeval waarbij wijze van vervoer van slachtoffer onbekend is;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V88;gespecificeerd soort niet-verkeersongeval waarbij wijze van vervoer van slachtoffer onbekend is;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V89;ongeval met gemotoriseerd of niet-gemotoriseerd voertuig, soort voertuig niet gespecificeerd;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V90;verdrinking en onderdompeling door ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V91;ander letsel door ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V92;verdrinking of onderdompeling samenhangend met vervoer over water, zonder ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V93;ander letsel samenhangend met vervoer over water, zonder ongeval met vaartuig;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V94;andere en niet gespecificeerde vervoersongevallen te water;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V95;ongeval met gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V96;ongeval met niet-gemotoriseerd luchtvaartuig leidend tot letsel van inzittende;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V97;andere gespecificeerde luchtvaartongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V98;andere gespecificeerde vervoersongevallen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);V99;niet gespecificeerd vervoersongeval;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W00;Val samenhangend met ijs en sneeuw;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W01;val op eenzelfde niveau door uitglijden, strompelen en struikelen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W03;andere val op eenzelfde niveau door botsing met andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W04;val tijdens gedragen of ondersteund worden door andere personen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W05;val van niet-bewegende rolstoel, niet-gemotoriseerde scooter en gemotoriseerde invalide scootmobiel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W06;val uit bed;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W07;val van stoel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W08;val van ander meubilair;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W09;val op of van speeltuinuitrusting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W10;val op en van trappen en treden;< 5;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W11;val op en van ladder;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W12;val op en van steiger;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W13;val van, uit of door gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W14;val uit boom;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W15;val van steile rots;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W16;val, sprong of duik in water;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W17;andere val van een niveau naar andere;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W18;andere uitglijden, strompelen, struikelen en vallen;12;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W19;niet gespecificeerde val;19;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W20;getroffen door geworpen, geslingerd of vallend voorwerp;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W21;in aanraking komen met of getroffen worden door sportuitrusting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W22;in aanraking komen met of getroffen worden door andere voorwerpen;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W23;inklemming, verplettering, vastzitten of knelling in of tussen voorwerpen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W24;contact met hijs- en transportmiddelen, niet elders geclassificeerd;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W25;contact met scherp glas;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W26;contact met mes, zwaard of dolk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W27;contact met niet-gemotoriseerd handgereedschap;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W28;contact met een gemotoriseerde grasmaaier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W29;contact met ander gemotoriseerd handgereedschap en huishoudtoestellen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W30;contact met landbouwmachine;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W31;contact met andere en niet gespecificeerde machines;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W32;accidenteel afgaan en slecht functioneren van handvuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W33;accidenteel afgaan en slecht functioneren van buks, geweer en zwaarder vuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W34;accidenteel afgaan en slecht functioneren van andere en niet gespecificeerde vuurwapens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W35;explosie en ruptuur van (verwarmings-)ketel;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W36;explosie en ruptuur van gasfles;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W37;explosie en ruptuur van onder druk staande band, leiding of slang;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W38;explosie en ruptuur van andere gespecificeerde toestellen onder druk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W39;afgaan van vuurwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W40;explosie van andere materialen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W42;blootstelling aan lawaai;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W45;vreemd lichaam of voorwerp binnendringend via huid;< 5;22
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W46;contact met een subcutane injectienaald;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W49;blootstelling aan andere mechanische krachten niet veroorzaakt door levende wezens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W50;accidentele slag, stoot, schop, omwringing, beet of schram door een andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W51;accidentele stoot of botsing tegen een andere persoon;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W52;verplettering, geduw of vertrappeling door een menigte of stormloop van mensen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W53;contact met knaagdier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W54;contact met dog;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W55;contact met andere zoogdieren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W56;contact met niet-giftig zeedier;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W57;beet of steek door niet-giftige insecten en andere niet-giftige geleedpotigen;< 5;< 5
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W58;contact met krokodil of alligator;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W59;contact met andere niet-giftige reptielen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W60;contact met niet-giftige doornen, stekels en scherpe bladeren van plant;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W61;contact met (wilde of gehouden) vogels;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W62;contact met niet-giftige amfibieën;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W64;blootstelling aan andere mechanische krachten veroorzaakt door levende wezens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W65;accidentele verdrinking en onderdompeling in bad;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W67;accidentele verdrinking en onderdompeling in zwembad;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W69;accidentele verdrinking en onderdompeling in buitenwater;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W73;andere gespecificeerde oorzaak van een accidentele verdrinking en onderdompeling niet door vervoer;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W74;niet gespecificeerde oorzaak van een accidentele verdrinking en onderdompeling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W85;blootstelling aan elektrische luchtlijnen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W86;blootstelling aan andere gespecificeerde elektrische stroom;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W88;blootstelling aan ioniserende straling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W89;blootstelling aan kunstmatig zichtbaar en ultraviolet licht;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W90;blootstelling aan andere niet-ioniserende straling;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W92;blootstelling aan overmatige kunstmatige warmte;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W93;blootstelling aan overmatige koude van kunstmatige oorsprong;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W94;blootstelling aan hoge en lage luchtdruk en veranderingen in luchtdruk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);W99;blootstelling aan andere kunstmatige omgevingsfactoren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X00;blootstelling aan vlammen bij een brand niet onder controle in een gebouw of bouwwerk, initieel contact;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X01;blootstelling aan vlammen bij een brand niet onder controle niet in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X02;blootstelling aan vlammen bij een brand onder controle in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X03;blootstelling aan vlammen bij een brand onder controle niet in een gebouw of bouwwerk;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X04;blootstelling aan ontbranding van licht ontvlambaar materiaal;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X05;blootstelling aan ontbranding of smelten van nachtkledij;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X06;blootstelling aan ontbranding of smelten van andere kleding en garnituur;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X08;blootstelling aan andere gespecificeerde rook, vuur en vlammen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X10;contact met hete dranken, voedsel, vetten en bakolie;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X11;contact met heet kraanwater;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X12;contact met andere hete vloeistoffen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X13;contact met stoom en andere hete dampen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X14;contact met hete lucht en andere hete gassen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X15;contact met hete huishoudelijke apparaten;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X16;contact met hete verwarmingstoestellen, radiatoren en leidingen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X17;contact met hete motoren, machines en gereedschap;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X18;contact met andere hete metalen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X19;contact met andere en niet gespecificeerde hitte en hete substanties;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X30;blootstelling aan overmatige natuurlijke hitte;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X31;blootstelling aan overmatige natuurlijke koude;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X32;blootstelling aan zonlicht;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X34;aardbeving;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X35;vulkaanuitbarsting;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X36;lawine, aardverschuiving en andere bewegingen van aarde;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X37;zware storm;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X38;overstroming;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X39;blootstelling aan andere en niet gespecificeerde natuurkrachten;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X52;langdurig verblijf in gewichtloze omgeving;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X58;blootstelling aan andere gespecificeerde factoren;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X71;opzettelijke zelfverwonding door verdrinking en onderdompeling;< 5;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X72;opzettelijke zelfverwonding door schot van handvuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X73;opzettelijke zelfverwonding door schot van buks, geweer en zwaarder vuurwapen;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X74;opzettelijke zelfverwonding door schot van andere en niet gespecificeerde vuurwapens;0;0
20 - Uitwendige oorzaken van ziekte en sterfte (V00-Y99);X75;opzettelijke zelfverwonding door explosief materiaal;0;0
