chap;code_icd;diagnostic;hosp_class;hosp_de_jour
20 - Causes externes de morbidité et de mortalité (V00-Y99);V26;motocycliste blessé lors d'une collision avec un autre véhicule non motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V27;motocycliste blessé lors d'une collision avec un objet fixe ou immobile;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V28;motocycliste blessé dans un accident de transport sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V29;motocycliste blessé lors d'une collision avec un véhicule motorisé autre et non spécifié;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V30;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un piéton ou un animal;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V31;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec une bicyclette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V32;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un véhicule motorisé à deux ou trois roues;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V33;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec une automobile, un pick-up ou une camionnette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V34;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un véhicule lourd ou un autobus;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V35;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un train ou un véhicule ferroviaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V36;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un autre véhicule non motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V37;conducteur d'un véhicule motorisé à trois roues blessé lors d'une collision avec un objet fixe ou immobile;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V38;conducteur d'un véhicule motorisé à trois roues blessé dans un accident de transport sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V39;conducteur d'un véhicule motorisé à trois roues blessé dans des accidents de transport autres et non spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V40;automobiliste blessé lors d'une collision avec un piéton ou un animal;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V41;automobiliste blessé lors d'une collision avec une bicyclette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V42;automobiliste blessé lors d'une collision avec un véhicule motorisé à deux ou trois roues;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V43;occupant d'une automobile blessé dans une collision avec une automobile ou une camionnette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V44;automobiliste blessé lors d'une collision avec un véhicule lourd ou un autobus;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V45;automobiliste blessé lors d'une collision avec un train ou un véhicule ferroviaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V46;automobiliste blessé lors d'une collision avec un autre véhicule non motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V47;conducteur d'une automobile lors d'une collision avec un objet fixe ou immobile;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V48;automobiliste blessé dans un accident de transport sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V49;occupant d'une automobile blessé dans un accident de transport autre et non spécifié;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V50;conducteur d'un pick-up ou d'une camionnette blessé lors d'une collision avec un piéton ou un animal;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V51;conducteur d'un pick-up ou d'une camionnette blessé lors d'une collision avec une bicyclette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V52;conducteur d'un pick-up ou d'une camionnette blessé lors d'une collision avec un véhicule motorisé à deux ou trois roues;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V53;occupant d'un pick-up ou d'une camionette blessé lors d'une collision avec une automobile, un pick-up ou une camionnette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V54;occupant d'un pick-up ou d'une camionnette blessé lors d'une collision avec un véhicule lourd ou un autobus;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V55;occupant d'un pick-up ou d'une camionnette blessé lors d'une collision avec un train ou un véhicule ferroviaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V56;occupant d'un pick-up ou d'une camionnette blessé lors d'une collision avec un autre véhicule non motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V57;occupant d'un pick-up ou d'une camionnette blessé lors d'une collision avec un objet fixe ou immobile;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V58;occupant d'un pick-up ou d'une camionnette blessé dans un accident de transport sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V59;occupant d'un pick-up ou d'une camionnette blessé lors d'un acciddent de transport, autre en non spécifié;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V60;occupant d'un véhicule lourd blessé dans une collision avec un piéton ou un animal;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V61;occupant d'un véhicule lourd blessé dans une collision avec un cycle;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V62;occupant d'un véhicule lourd blessé dans une collision avec un véhicule à moteur à deux ou à trois roues;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V63;occupant d'un véhicule lourd blessé dans une collision avec une automobile, un pick-up ou une camionnette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V64;occupant d'un véhicule lourd blessé dans une collision avec un véhicule lourd ou un autobus;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V65;occupant d'un véhicule lourd blessé dans une collision avec un train ou un véhicule ferroviaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V66;occupant d'un véhicule lourd blessé dans une collision avec un autre véhicule sans moteur;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V67;occupant d'un véhicule lourd blessé dans une collision avec un objet fixe ou stationnaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V68;occupant d'un véhicule lourd blessé dans un accident de transport, sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V69;occupant d'un véhicule lourd blessé dans des accidents de transport, autres et non spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V70;occupant d'un autobus blessé dans une collision avec un piéton ou un animal;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V71;occupant d'un autobus blessé dans une collision avec un cycle;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V72;occupant d'un autobus blessé dans une collision avec un véhicule à moteur à deux ou trois roues;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V73;occupant d'un autobus blessé dans une collision avec une automobile, un pick-up ou une camionnette;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V74;occupant d'un autobus blessé dans une collision avec un véhicule lourd ou un autobus;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V75;occupant d'un autobus blessé dans une collision avec un train ou un véhicule ferroviaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V76;occupant d'un autobus blessé dans une collision avec un autre véhicule sans moteur;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V77;occupant d'un autobus blessé dans une collision avec un objet fixe ou stationnaire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V78;occupant d'un autobus blessé dans un accident de transport, sans collision;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V79;occupant d'un autobus blessé dans des accidents de transport, autres et non spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V80;personne montant un animal ou occupant un véhicule à traction animale blessée dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V81;occupant d'un train ou d'un véhicule ferroviaire blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V82;occupant d'un tramway blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V83;occupant d'un véhicule spécial utilisé essentiellement sur un site industriel, blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V84;occupant d'un véhicule spécial utilisé essentiellement pour des travaux agricoles, blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V85;occupant d'un véhicule spécial de construction blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V86;occupant d'un véhicule tout-terrain ou autre véhicule hors route, blessé dans un accident de transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V87;accident de la circulation d'un type spécifié, sans que soit connu le mode de transport de la victime;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V88;accident en dehors de la circulation d'un type spécifié, sans que soit connu le mode de transport de la victime;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V89;accident avec un véhicule avec ou sans moteur, type de véhicule non spécifié;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V90;noyade et submersion dues à accident de navire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V91;autre lésion due à un navire en feu;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V92;noyade et submersion durant un transport par eau, sans accident de bateau;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V93;accident à bord d'un bateau, sans accident du bateau, ne causant ni noyade ni submersion;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V94;accidents de transport par eau, autres et non spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V95;accident d'aéronef à moteur dans lequel un occupant est blessé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V96;accident d'aéronef sans moteur dans lequel un occupant est blessé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V97;d'autres accidents de transport aérien spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V98;d'autres accidents de transport spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);V99;accident de transport non spécifié;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W00;chute due à la glace et la neige;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W01;chute sur le même niveau par un glissade, faux pas et trébuchement;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W03;autre chute sur le même niveau due à une collision avec une autre personne;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W04;chute en étant porté ou soutenu par d'autres personnes;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W05;chute d'un fauteuil roulant immobile, d'un scooter non motorisé et d'un scooter motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W06;chute du lit;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W07;chute d'une chaise;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W08;chute d'autre mobilier;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W09;chute sur ou du haut d'agrès équipant un terrain de jeux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W10;chute dans et d'un escalier et de marches;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W11;chute sur et d'une échelle;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W12;chute sur et d'un échafaudage;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W13;chute du haut d'un bâtiment ou d'un autre ouvrage;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W14;chute d'un arbre;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W15;chute d'une falaise;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W16;chute, saut ou plongée dans l'eau;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W17;autre chute d'un niveau à l'autre;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W18;autres glissades, trébuchements, culbutes et chutes;8;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W19;chute non spécifiée;8;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);W20;heurté par le jet, le lancement ou la chute d'un objet;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W21;heurté par matériel de sport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W22;heurt contre ou haurté par d'autres objets;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W23;compression, écrasement, blocage ou serrement entre des objets;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W24;contact avec des dispositifs de levage et de transmission, non classés ailleurs;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W25;contact avec du verre tranchant;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W26;contact avec d'autres objets tranchants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W27;contact avec un outil manuel non motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W28;contact avec une tondeuse à gazon motorisée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W29;contact avec des outils à main et des appareils électro-ménagers, motorisés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W30;contact avec des machines agricoles;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W31;contact avec des machines autres et non spécifiés;0;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);W32;décharge et malfonctionnement accidentelle d'une arme de poing;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W33;décharge et malfonctionnement accidentelle d'un fusil de chasse, un fusil et une arme à feu de plus grande taille;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W34;décharge et malfonctionnement accidentelle d'armes à un feu autres et non spécifiées;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W35;explosion et rupture d'une chaudière;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W36;explosion et rupture d'une bouteille de gaz;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W37;explosion et rupture d'un pneumatique, conduite ou tuyau sous pression;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W38;explosion et rupture d'autres appareils spécifiés sous pression;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W39;décharge de feu d'artifice;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W40;explosion d'autres matériaux;0;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);W42;exposition aux bruits;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W45;corps étranger ou objet pénétrant dans la peau;< 5;22
20 - Causes externes de morbidité et de mortalité (V00-Y99);W46;contact avec une aiguille hypodermique;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W49;exposition à d'autres forces mécaniques inanimées;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W50;coup, heurt, coup de pied, torsion, morsure, ou égratignure accidentels par une autre personne;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W51;heurt ou une collision accidentels contre une autre personne;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W52;écrasement, bousculade ou piétinement par une foule ou une débandade de gens;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W53;contact avec un rongeur;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W54;contact avec un chien;0;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);W55;contact avec d'autres mammifères;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W56;contact avec animaux marins non venimeux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W57;mordu ou piqué par un insecte et d'autres arthropodes non venimeux;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W58;contact avec un allogator ou crocodile;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W59;contact avec d'autres repitles non venimeux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W60;contact avec des épines, des piquants et des feuilles tranchantes de plante non venimeuses;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W61;contact avec des oiseaux (domestiqués) (sauvages);0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W62;contact avec amphibiens non venimeux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W64;exposition à d'autres forces mécaniques animées;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W65;noyade et submersion accidentelles dans une baignoire;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W67;noyade et submersion accidentelles dans une piscine;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W69;noyade et submersion accidentelles dans des eaux naturelles;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W73;autre cause spécifiée d'une noyade et d'une submersion accidentelles non liées au transport;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W74;cause non spécifiée d'une noyade et d'une submersion accidentelles;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W85;exposition aux lignes électriques;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W86;exposition à d'autre courant électrique spécifié;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W88;exposition à des rayonnements ionisants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W89;exposition à une source lumineuse artificielle visible et aux ultraviolets;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W90;exposition à d'autres rayonnements non ionisants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W92;exposition à la chaleur artificielle excessive;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W93;exposition à la froide artificielle excessive;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W94;exposition à haute et basse pression atmosphérique et aux changements de pression atmosphériques;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);W99;exposition à d'autres facteurs environnementaux artificiels;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X00;exposition à un incendie non maîtrisé, dans un bâtiment ou une construction;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X01;exposition aux flammes lors d'un incendie non maîtrisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X02;exposition à un incendie maîtrisé, dans un bâtiment ou une construction;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X03;exposition à un incendie maîtrisé, hors un bâtiment ou une construction;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X04;exposition à l'ignition d'une substance très inflammable;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X05;exposition à l'ignition ou la fonte de vêtements de nuit;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X06;exposition à l'ignition ou à la fonte d'autres vêtements et habillement;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X08;exposition à d'autres fumées, incendies ou flammes;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X10;contact avec des boissons brûlantes, aliments brûlants, graisses et huiles de cuisson;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X11;contact avec de l'eau bouillante provenant du robinet;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X12;contact avec d'autres liquides brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X13;contact avec de vapeur d'eau et d'autres vapeurs brûlantes;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X14;contact avec de l'air et de gaz brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X15;contact avec des appareils électro-ménagers brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X16;contact avec des appareils de chauffage, des radiateurs et des tuyaux brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X17;contact avec un moteur, des machines et des outils brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X18;contact avec d'autres métaux brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X19;contact avec une autre source de chaleur et substances brûlantes;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X30;exposition à la chaleur excessive naturelle;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X31;exposition à un froid naturel excessif;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X32;exposition à la lumière du soleil;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X34;tremblement de terre;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X35;éruption volcanique;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X36;avalanche, glissement de terrain et autres mouvements telluriques;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X37;tempête cataclysmique;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X38;inondation;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X39;exposition à d'autres forces de la nature;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X50;surcharge et mouvements intenses ou répétitifs;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X52;séjour prolongé en apesanteur;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X58;exposition à d'autres facteurs spécifiés;0;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);X71;traumatisme auto-infligé par noyade et submersion;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X72;traumatisme auto-infligé par la décharge d'une arme de poing;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X73;traumatisme auto-infligée par décharge de fusil, de carabine et d'arme de plus grande taille;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X74;traumatisme auto-infligé par décharge d'autres armes à feu et fusils;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X75;traumatisme auto-infligé par matériel explosif;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X76;traumatisme auto-infligé par de la fumée, du feu et des flammes;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X77;traumatisme auto-infligé par de la vapeur d'eau, des vapeurs brûlantes, des objets brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X78;traumatisme auto-infligé par un objet tranchant;10;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);X79;traumatisme auto-infligé par un objet contondant;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X80;traumatisme auto-infligé par un saut dans le vide;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X81;traumatisme auto-infligé en sautant ou en se couchant devant un objet en mouvement;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X82;traumatisme auto-infligée par collision d'un véhicule à moteur;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X83;traumatisme auto-infligée par d'autres moyens spécifiés;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X92;noyade et submersion par une agression;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X93;agression par la décharge d'une arme de poing;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X94;agression par un fusil, une carabine ou une arme à feu de plus grande taille;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X95;agression par la décharge d'une arme à feu et d'un fusil;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X96;agression par matériel explosif;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X97;agression par de la fumée, du feu et des flammes;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X98;agression par de la vapeur d'eau, des vapeurs brûlantes et des objets brûlants;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);X99;agression par un objet tranchant;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);XXX;diagnostic factice;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y00;agression par un objet contondant;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y01;agression par une poussée dans le vide;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y02;agression en poussant ou en plaçant la victime devant un objet mouvant;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y03;agression par un crash d'un véhicule motorisé;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y04;agression par la force physique;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y07;auteur d'agression, d'abus ou de négligence;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y08;agression par d'autres moyens spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y09;agression par des moyens non spécifiés;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y21;noyade et submersion, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y22;décharge d'une arme de poing, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y23;décharge d'un fusil, fusil de chasse et une arme à feu de plus grande taille, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y24;décharge d'une arme à feu autre et non spécifiée, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y25;contact avec un matériel explosif, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y26;exposition à de la fumée, du feu et des flammes, intention indéterminée;< 5;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y27;contact avec de la vapeur d'eau, des vapeurs brûlantes et des objets brûlants, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y28;contact avec un objet tranchant, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y29;contact avec un objet contondant, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y30;chute, saut ou précipitation par une poussée dans le vide, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y31;victime tombée, couchée ou courant devant ou contre un objet en mouvement, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y32;crash d'un véhicule motorisé, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y33;d'autres événements spécifiés, intention indéterminée;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y35;intervention de la force publique;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y36;opérations de guerre;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y37;opérations militaires;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y38;terrorisme;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y62;asepsie insuffisante en cours de soins chirurgicales et médicales;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y63;erreur de dosage au cours d'actes médicaux et chirurgicaux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y64;substances médicales ou biologiques contaminées;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y65;autres accidents et complications au cours d'actes médicaux et chirurgicaux;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y66;non-administration d'un soin médical et chirurgical;0;< 5
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y69;une mésaventure non spécifiée en cours d'un acte médical et chirurgical;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y70;dispositifs d'anesthésiologie, associés à des accidents;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y71;dispositifs cardio-vasculaires, associés à des accidents;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y72;dispositifs oto-rhino-laryngologiques, associés à des accidents;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y73;dispositifs utilisés en gastro-entérologie et en urologie, associés à des accidents;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y74;appareillage hospitalier et d'usage personnel, associé à des accidents;0;0
20 - Causes externes de morbidité et de mortalité (V00-Y99);Y75;dispositifs utilisés en neurologie, associés à des accidents;0;0
