hfdst;icd_code;diagnose;klass_hosp;dag_hosp
17 - Traumata en vergiftigingen (800-999);906;Late gevolgen van letsels van de huid en van de subcutane weefsels;39;49
17 - Traumata en vergiftigingen (800-999);907;Late gevolgen van letsels van het zenuwstelsel;16;7
17 - Traumata en vergiftigingen (800-999);908;Late gevolgen van andere en niet gespecificeerde letsels;31;19
17 - Traumata en vergiftigingen (800-999);909;Late gevolgen van andere en niet gespecificeerde externe oorzaken;59;22
17 - Traumata en vergiftigingen (800-999);910;Oppervlakkig letsel van gelaat, hals en behaarde hoofdhuid, uitgezonderd het oog;152;92
17 - Traumata en vergiftigingen (800-999);911;Oppervlakkig letsel van de romp;28;45
17 - Traumata en vergiftigingen (800-999);912;Oppervlakkig letsel van schouder of bovenarm;17;21
17 - Traumata en vergiftigingen (800-999);913;Oppervlakkig letsel van elleboog, voorarm en pols;61;62
17 - Traumata en vergiftigingen (800-999);914;Oppervlakkig letsel van de hand(en) , behalve enkel vinger(s);27;169
17 - Traumata en vergiftigingen (800-999);915;Oppervlakkig letsel van vinger(s);27;364
17 - Traumata en vergiftigingen (800-999);916;Oppervlakkig letsel van heup, dij, been en enkel;113;83
17 - Traumata en vergiftigingen (800-999);917;Oppervlakkig letsel van voet en teen (tenen);43;145
17 - Traumata en vergiftigingen (800-999);918;Oppervlakkig letsel van oog en adnexa;18;13
17 - Traumata en vergiftigingen (800-999);919;Oppervlakkig letsel van andere, multipele en niet gespecificeerde lokalisaties;53;109
17 - Traumata en vergiftigingen (800-999);920;Contusie van gelaat, behaarde hoofd en hals, behalve ogen;1253;52
17 - Traumata en vergiftigingen (800-999);921;Contusie van oog en adnexen;285;12
17 - Traumata en vergiftigingen (800-999);922;Contusie van de romp;1118;43
17 - Traumata en vergiftigingen (800-999);923;Contusie van bovenste lidmaat;399;62
17 - Traumata en vergiftigingen (800-999);924;Contusie van onderste lidmaat en van andere en niet gespecificeerde lokalisaties;2298;194
17 - Traumata en vergiftigingen (800-999);925;Crush letsel van gelaat, behaarde hoofd en hals;6;< 5
17 - Traumata en vergiftigingen (800-999);926;Crush letsel van de romp;14;0
17 - Traumata en vergiftigingen (800-999);927;Crush letsel van het bovenste lidmaat;239;324
17 - Traumata en vergiftigingen (800-999);928;Crush letsel van het onderste lidmaat;164;20
17 - Traumata en vergiftigingen (800-999);929;Crush letsel van multipele of niet gespecificeerde lokalisaties;45;0
17 - Traumata en vergiftigingen (800-999);930;Corpus alienum op het uitwendige oog;13;41
17 - Traumata en vergiftigingen (800-999);931;Corpus alienum in het oor;8;250
17 - Traumata en vergiftigingen (800-999);932;Corpus alienum in de neus;15;72
17 - Traumata en vergiftigingen (800-999);933;Corpus alienum in farynx en larynx;267;70
17 - Traumata en vergiftigingen (800-999);934;Corpus alienum in trachea, bronchus en long;323;96
17 - Traumata en vergiftigingen (800-999);935;Corpus alienum in mond, oesophagus en maag;467;354
17 - Traumata en vergiftigingen (800-999);936;Corpus alienum in dunne darm en colon;92;10
17 - Traumata en vergiftigingen (800-999);937;Corpus alienum in anus en rectum;44;41
17 - Traumata en vergiftigingen (800-999);938;Corpus alienum in tractus digestivus, niet gespecificeerd;59;18
17 - Traumata en vergiftigingen (800-999);939;Corpus alienum in tractus urogenitalis;22;38
17 - Traumata en vergiftigingen (800-999);940;Brandwonde beperkt tot het oog en zijn adnexa;20;0
17 - Traumata en vergiftigingen (800-999);941;Brandwonde van gelaat, hoofd en hals;276;9
17 - Traumata en vergiftigingen (800-999);942;Brandwonde van de romp;205;13
17 - Traumata en vergiftigingen (800-999);943;Brandwonde van het bovenste lidmaat, behalve pols en hand;209;28
17 - Traumata en vergiftigingen (800-999);944;Brandwonde van pols(en) en hand(en);191;48
17 - Traumata en vergiftigingen (800-999);945;Brandwonde van het onderste lidmaat;332;36
17 - Traumata en vergiftigingen (800-999);946;Brandwonde van multipele gespecificeerde lokalisaties;14;0
17 - Traumata en vergiftigingen (800-999);947;Brandwonde van inwendige organen;39;0
17 - Traumata en vergiftigingen (800-999);948;Brandwonden geclassificeerd volgens de uitgebreidheid van de betrokken lichaamsoppervlakte;24;< 5
17 - Traumata en vergiftigingen (800-999);949;Brandwonde, niet gespecificeerd;6;0
17 - Traumata en vergiftigingen (800-999);950;Letsel van nervus opticus en optische banen;8;0
17 - Traumata en vergiftigingen (800-999);951;Letsel van andere craniale zenuwen;15;< 5
17 - Traumata en vergiftigingen (800-999);952;Letsel van het ruggenmerg zonder evidente botletsels van de wervels;101;< 5
17 - Traumata en vergiftigingen (800-999);953;Letsel van zenuwwortels en spinale plexus;15;0
17 - Traumata en vergiftigingen (800-999);954;Letsel van andere zenuw(en) van de romp, uitgezonderd schouder- en bekkengordel;< 5;0
17 - Traumata en vergiftigingen (800-999);955;Letsel van de perifere zenuw(en) van schoudergordel en bovenste lidmaat;140;240
17 - Traumata en vergiftigingen (800-999);956;Letsel van perifere zenuw(en) van bekkengordel en onderste lidmaat, nervus ischiaticus;20;14
17 - Traumata en vergiftigingen (800-999);957;Letsel van andere en niet gespecificeerde zenuwen;14;24
17 - Traumata en vergiftigingen (800-999);958;Bepaalde vroege complicaties van trauma;1596;104
17 - Traumata en vergiftigingen (800-999);959;Ander en niet gespecificeerd letsel;637;96
17 - Traumata en vergiftigingen (800-999);960;Vergiftiging door antibiotica;36;0
17 - Traumata en vergiftigingen (800-999);961;Vergiftiging door andere anti-infectieuze middelen;30;0
17 - Traumata en vergiftigingen (800-999);962;Vergiftiging door hormonen en synthetische substitutiemiddelen;353;< 5
17 - Traumata en vergiftigingen (800-999);963;Vergiftiging door primair systemisch werkende middelen;101;0
17 - Traumata en vergiftigingen (800-999);964;Vergiftiging door middelen die primair de bestanddelen van het bloed beïnvloeden;109;0
17 - Traumata en vergiftigingen (800-999);965;Vergiftiging door analgetica, antipyretica en antireumatica;1830;< 5
17 - Traumata en vergiftigingen (800-999);966;Vergiftiging door anticonvulsiva en anti-Parkinsonmiddelen;194;0
17 - Traumata en vergiftigingen (800-999);967;Vergiftiging door sedativa en hypnotica;613;< 5
17 - Traumata en vergiftigingen (800-999);968;Vergiftiging door andere onderdrukkers van het centrale zenuwstelsel en anesthetica;24;0
17 - Traumata en vergiftigingen (800-999);969;Vergiftiging door psychofarmaca;5914;10
17 - Traumata en vergiftigingen (800-999);970;Vergiftiging door stimulantia van het centrale zenuwstelsel;96;< 5
17 - Traumata en vergiftigingen (800-999);971;Vergiftiging door middelen met primaire werking op het autonome zenuwstelsel;148;0
17 - Traumata en vergiftigingen (800-999);972;Vergiftiging door middelen met primaire werking op het cardiovasculair systeem;336;0
17 - Traumata en vergiftigingen (800-999);973;Vergiftiging door middelen met primaire werking op het gastro-intestinaal systeem;61;0
17 - Traumata en vergiftigingen (800-999);974;Vergiftiging door middelen met primaire werking op het water-, elektrolyten- en urinezuurmetabolisme;62;0
17 - Traumata en vergiftigingen (800-999);975;Vergiftiging door middelen met primaire werking op de gladde en skeletspieren en het respiratoir systeem;84;< 5
17 - Traumata en vergiftigingen (800-999);976;Vergiftiging door middelen met primaire werking op de huid en op de muceuze membranen, middelen voor oftalmologisch, otorinolaryngologisch en dentaal gebruik;53;< 5
17 - Traumata en vergiftigingen (800-999);977;Vergiftiging door andere en niet gespecificeerde geneesmiddelen en stoffen met geneeskrachtige werking;573;< 5
17 - Traumata en vergiftigingen (800-999);978;Vergiftiging door bacteriële vaccins;0;0
17 - Traumata en vergiftigingen (800-999);979;Vergiftiging door andere vaccins en biologische stoffen;< 5;0
17 - Traumata en vergiftigingen (800-999);980;Toxisch gevolg van alcohol;793;< 5
17 - Traumata en vergiftigingen (800-999);981;Toxisch gevolg van aardolie producten;32;0
17 - Traumata en vergiftigingen (800-999);982;Toxisch gevolg van niet op aardolie gebaseerde oplosmiddelen;53;0
17 - Traumata en vergiftigingen (800-999);983;Toxisch gevolg van corrosieve aromatica, zuren en caustische alkaliën;140;< 5
17 - Traumata en vergiftigingen (800-999);984;Toxisch gevolg van lood en loodverbindingen (inclusief dampen);< 5;0
17 - Traumata en vergiftigingen (800-999);985;Toxisch gevolg van andere metalen;21;< 5
17 - Traumata en vergiftigingen (800-999);986;Toxisch gevolg van koolmonoxide;244;0
17 - Traumata en vergiftigingen (800-999);987;Toxisch gevolg van andere gassen, dampen of rook;113;< 5
17 - Traumata en vergiftigingen (800-999);988;Toxisch gevolg van schadelijke stoffen, als voedsel gegeten;87;0
17 - Traumata en vergiftigingen (800-999);989;Toxisch gevolg van andere stoffen, overwegend niet medicinaal, naar bron;382;< 5
17 - Traumata en vergiftigingen (800-999);990;Gevolgen van bestraling, niet gespecificeerd;22;6
17 - Traumata en vergiftigingen (800-999);991;Gevolgen van lage temperatuur;229;< 5
17 - Traumata en vergiftigingen (800-999);992;Gevolgen van hitte en licht;93;0
17 - Traumata en vergiftigingen (800-999);993;Gevolgen van luchtdruk (veranderingen);23;< 5
17 - Traumata en vergiftigingen (800-999);994;Gevolgen van andere externe oorzaken;305;0
17 - Traumata en vergiftigingen (800-999);995;Bepaalde nadelige gevolgen niet elders geclassificeerd;2008;24
17 - Traumata en vergiftigingen (800-999);996;Complicaties eigen aan bepaalde gespecificeerde procedures;23904;7443
17 - Traumata en vergiftigingen (800-999);997;Complicaties die gespecificeerde lichaamssystemen aantasten, niet elders geclassificeerd;5385;1063
17 - Traumata en vergiftigingen (800-999);998;Andere complicaties van procedures, niet elders geclassificeerd;12542;3038
17 - Traumata en vergiftigingen (800-999);999;Complicaties van medische zorg, niet elders geclassificeerd;809;81
17 - Traumata en vergiftigingen (800-999);;;179029;55154
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V01;Personen met potentiele gezondheidsrisico's gerelateerd aan contact met of blootstelling aan overdraagbare ziekten;8;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V02;Personen met potentiele gezondheidsrisico's, carrier of vermoedelijke carrier van infectieuze ziekten;11;6
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V03;Nood aan profylactische vaccinatie of inenting tegen bacteriële ziekten;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V04;Nood aan profylactische vaccinatie of inenting tegen bepaalde virale ziekten;< 5;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V05;Nood aan andere profylactische vaccinatie of inenting tegen enkelvoudige ziekten;< 5;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V06;Nood aan profylactische vaccinatie of inenting tegen combinaties van ziekten;7;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V07;Nood aan isolatie en andere profylactische of behandelingsmaatregelen;239;7135
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V08;Asymptomatische HIV infectietoestand;7;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V09;Infectie met micro-organismen resistent tegen geneesmiddelen;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V10;Persoonlijke anamnese met maligne neoplasma;61;394
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V11;Persoonlijke anamnese met een mentale stoornis;< 5;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V12;Persoonlijke anamnese met bepaalde andere ziekten;65;495
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V13;Persoonlijke voorgeschiedenis van andere ziekten;21;68
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V14;Persoonlijke voorgeschiedenis van allergie voor geneesmiddelen;22;6
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V15;Andere persoonlijke voorgeschiedenis met risico voor de gezondheid;1863;20
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V16;Familiale voorgeschiedenis van maligne neoplasma;11;199
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V17;Familiale voorgeschiedenis van bepaalde chronische invaliderende ziekten;27;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V18;Familiale voorgeschiedenis van bepaalde andere specifieke aandoeningen;< 5;49
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V19;Familiale voorgeschiedenis van andere aandoeningen;< 5;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V20;Supervisie van gezondheid van zuigeling of kind;96;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V21;Constitutionele stadia in de ontwikkeling;12;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V22;Normale zwangerschap;147;7
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V23;Supervisie van zwangerschap met hoog risico;7;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V24;Onderzoek en zorg post partum;503;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V25;Contact voor contraceptief management;513;13755
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V26;Procreatief management;476;17562
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V27;Resultaat van de bevalling;21;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V28;Contact voor prenatale screening van moeder;10;3317
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V29;Observatie en evaluatie van pasgeborenen voor vermoeden van een aandoening die niet wordt gevonden;151;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V30;Enkelvoudige levendgeborene;3386;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V31;Tweeling, tweelingbroer/zus levendgeboren;1022;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V32;Tweeling, tweelingbroer/zus doodgeboren;18;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V33;Tweeling, toestand tweelingbroer/zus niet gespecificeerd;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V34;Andere meerlinggeboorte, meerlingbroers/zussen allen levendgeboren;68;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V35;Andere meerlinggeboorte, meerlingbroers/zussen allen doodgeboren;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V36;Andere meerlinggeboorte, meerlingbroers/zussen levendgeboren en doodgeboren;< 5;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V37;Andere meerlinggeboorte, toestand meerlingbroers/zussen niet gespecificeerd;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V39;Levendgeborene, niet gespecificeerde geboorte;< 5;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V40;Psychische en gedragsproblematiek;8;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V41;Problematiek met betrekking tot speciale zintuigen en andere speciale functies;0;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V42;Een orgaan of weefsel dat door transplantatie vervangen is;17;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V43;Een orgaan of weefsel dat op andere wijze vervangen is;35;19
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V44;Status met een kunstmatige lichaamsopening;25;28
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V45;Andere postprocedurele toestanden;145;270
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V46;Andere afhankelijkheid van apparaten en toestellen;35;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V47;Andere problemen met inwendige organen;6;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V48;Problemen met hoofd, hals en romp;< 5;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V49;Andere aandoeningen die de gezondheidstoestand beïnvloeden;21;18
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V50;Electieve chirurgie omwille van andere redenen dan het beter maken van de gezondheidstoestand;3117;6002
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V51;Nazorg met gebruik van plastische chirurgie;1728;794
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V52;Plaatsen en aanpassen van prothese en implantaat;343;1178
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V53;Plaatsen en aanpassen van ander toestel;7238;7456
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V54;Andere orthopedische nazorg;3787;17811
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V55;Zorg voor kunstmatige lichaamsopeningen;2704;1445
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V56;Contact voor dialyse en dialysekatheter zorg;692;404
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V57;Zorg met gebruik van revalidatieprocedures;24986;14
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V58;Contact voor andere en niet gespecificeerde procedures en nazorg;36104;377757
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V59;Donoren;172;413
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V60;Behuizing, huishouding en economische omstandigheden;1947;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V61;Andere familiale omstandigheden;312;249
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V62;Andere psychosociale omstandigheden;245;17
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V63;Onbeschikbaarheid van andere medische faciliteiten voor zorgen;359;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V64;Personen die contact hebben met gezondheidsdiensten voor specifieke procedures niet uitgevoerd;81;80
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V65;Anderen personen die op consultatie komen;2286;22
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V66;Reconvalescentie en palliatieve zorg;389;43
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V67;Follow-up onderzoek;6364;28761
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V68;Contacten voor administratieve doeleinden;2691;30
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V69;Problemen in verband met levensstijl;299;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V70;Algemeen medisch onderzoek;2373;151
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V71;Observatie en evaluatie voor verdachte maar niet gevonden aandoening;15250;5945
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V72;Speciale onderzoekingen en onderzoeken;22480;38406
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V73;Speciaal screeningsonderzoek voor virale en chlamydiale ziekten;< 5;24
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V74;Speciaal screeningsonderzoek op door bacteriën en spirocheten veroorzaakte ziekten;5;10
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V75;Speciaal screeningsonderzoek op andere infectieuze ziekten;0;10
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V76;Speciaal screening op maligne neoplasmata;586;27769
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V77;Screening op endocriene, nutritionele, metabole en immuniteitsstoornissen;10;5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V78;Screening op stoornissen van bloed en bloedvormende organen;< 5;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V79;Screening op psychische stoornissen en ontwikkelingshandicaps;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V80;Screening op neurologische, oog- en oorziekten;55;11
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V81;Screening op cardiovasculaire, respiratoire en urogenitale ziekten;194;177
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V82;Screening op andere aandoeningen;113;1809
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V83;Status van genetisch dragerschap;5;8
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V84;Genetische susceptibiliteit voor een ziekte;33;28
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V85;Body mass index (BMI);29;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V86;Oestrogeen receptor status;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V87;Andere gespecificeerde persoonlijke blootstellingen en voorgeschiedenis met risico voor gezondheid;12;16
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V88;Verworven afwezigheid van andere organen en weefsel;8;< 5
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V89;Andere verdachte maar niet gevonden aandoeningen;104;72
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V90;Retentie van vreemde voorwerpen;8;87
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);V91;Placenta status in geval van meerlingzwangerschap;5;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);;;146200;560396
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);AAA;Psychiatrisch specialisme;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);MMM;Daghospitalisatie : prestatie met miniforfait of zonder forfait;0;27612
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);UUU;Spoedgevallen;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);XXX;Dummy diagnose;0;0
18 - Factoren die de gezondheidstoestand beïnvloeden (V01-V91);;;0;27612
